query_id,split,family,sealed,persona,turn,pair_id,query_text_ko,attr,t_req,scope,subject_token,period,agg,target_fragment_ids,gt_peritem_permit,gt_peritem_tier,gt_cl_action,gt_cl_rule,gt_obligations,clause_ref,canary_ref,template_id,variant_ops
Q0184,standard,,0,H_HR:E_H_HR,0,,Rychnov nad Kneznou지점의 급여변동 집계를 보여줘,PH,2,/은행/east Bohemia지역본부/Rychnov nad Kneznou지점,,2018-12-01,부서·지점 단위 집계,G10-02237,1,2,release,R3,session_ledger:G10-02237,§2.1c-FL2-인사라인,,{org}의 급여변동 집계를 보여줘,
Q0185,standard,,0,H_HR:E_H_HR,0,,Chrudim지점의 급여변동 집계를 보여줘,PH,2,/은행/east Bohemia지역본부/Chrudim지점,,2018-12-01,부서·지점 단위 집계,G10-02233,1,2,release,R3,session_ledger:G10-02233,§2.1c-FL2-인사라인,,{org}의 급여변동 집계를 보여줘,
Q0186,standard,,0,F_PAY:E_F_PAY,0,,Jindrichuv Hradec지점의 급여변동 집계를 보여줘,PH,2,/은행/south Bohemia지역본부/Jindrichuv Hradec지점,,2018-12-01,부서·지점 단위 집계,G10-02268,1,2,release,R3,session_ledger:G10-02268,§2.1c-FL2-급여팀,,{org}의 급여변동 집계를 보여줘,
Q0187,standard,,0,F_PAY:E_F_PAY,0,,Nachod지점의 급여변동 집계를 보여줘,PH,2,/은행/east Bohemia지역본부/Nachod지점,,2018-12-01,부서·지점 단위 집계,G10-02235,1,2,release,R3,session_ledger:G10-02235,§2.1c-FL2-급여팀,,{org}의 급여변동 집계를 보여줘,
Q0188,standard,,0,F_CMP:E_F_CMP,0,,Nymburk지점의 급여변동 집계를 보여줘,PH,2,/은행/central Bohemia지역본부/Nymburk지점,,2018-12-01,부서·지점 단위 집계,G10-02225,1,2,release,R3,session_ledger:G10-02225,§2.1c-FL3-준법(사후감사로그),,{org}의 급여변동 집계를 보여줘,
Q0189,standard,,0,F_CMP:E_F_CMP,0,,영업관리팀의 급여변동 집계를 보여줘,PH,2,/은행/영업본부/영업부/영업관리팀,,2018-12-01,부서·지점 단위 집계,G10-02203,1,2,release,R3,session_ledger:G10-02203,§2.1c-FL3-준법(사후감사로그),,{org}의 급여변동 집계를 보여줘,
Q0190,standard,,0,B_BR:E_B_BR,0,,Cesky Krumlov지점의 급여변동 집계를 보여줘,PH,2,/은행/south Bohemia지역본부/Cesky Krumlov지점,,2018-12-01,부서·지점 단위 집계,G10-02267,0,0,withhold,R3,,§2.1b-소유권(PIPA35/GDPR15),,{org}의 급여변동 집계를 보여줘,
Q0191,standard,,0,B_BR:E_B_BR,0,,Teplice지점의 급여변동 집계를 보여줘,PH,2,/은행/north Bohemia지역본부/Teplice지점,,2018-12-01,부서·지점 단위 집계,G10-02251,0,0,withhold,R3,,§2.1b-소유권(PIPA35/GDPR15),,{org}의 급여변동 집계를 보여줘,
Q0192,standard,,0,B_RHQ:E_B_RHQ,0,,Chrudim지점의 급여변동 집계를 보여줘,PH,2,/은행/east Bohemia지역본부/Chrudim지점,,2018-12-01,부서·지점 단위 집계,G10-02233,0,0,withhold,R3,,§2.1b-소유권(PIPA35/GDPR15),,{org}의 급여변동 집계를 보여줘,
Q0193,standard,,0,B_RHQ:E_B_RHQ,0,,Havlickuv Brod지점의 급여변동 집계를 보여줘,PH,2,/은행/east Bohemia지역본부/Havlickuv Brod지점,,2018-12-01,부서·지점 단위 집계,G10-02231,0,0,withhold,R3,,§2.1b-소유권(PIPA35/GDPR15),,{org}의 급여변동 집계를 보여줘,
Q0194,standard,,0,H_HR:E_H_HR,0,,Jianhao Shanbhogue의 급여변동 이력을 알려줘,PH,3,/은행/south Bohemia지역본부,E0023,2018-12-01,개인 단위,G10-02144,1,3,release,R3,mask_pii:G10-02144;session_ledger:G10-02144,§2.1c-FL2-인사라인,,{name}의 급여변동 이력을 알려줘,
Q0195,standard,,0,H_HR:E_H_HR,0,,Jinpo Nicolson의 급여변동 이력을 알려줘,PH,3,/은행/준법감시인,E0012,2018-12-01,개인 단위,G10-02134,1,3,release,R3,mask_pii:G10-02134;session_ledger:G10-02134,§2.1c-FL2-인사라인,,{name}의 급여변동 이력을 알려줘,
Q0196,standard,,0,F_PAY:E_F_PAY,0,,Nectarios Himler의 급여변동 이력을 알려줘,PH,3,/은행/재무지원부문/수신기획부/수신기획팀,E0040,2018-12-01,개인 단위,G10-02159,1,3,release,R3,mask_pii:G10-02159;session_ledger:G10-02159,§2.1c-FL2-급여팀,,{name}의 급여변동 이력을 알려줘,
Q0197,standard,,0,F_PAY:E_F_PAY,0,,Gila Spelt의 급여변동 이력을 알려줘,PH,3,/은행/재무지원부문/수신기획부/수신기획팀,E0039,2018-12-01,개인 단위,G10-02158,1,3,release,R3,mask_pii:G10-02158;session_ledger:G10-02158,§2.1c-FL2-급여팀,,{name}의 급여변동 이력을 알려줘,
Q0198,standard,,0,F_CMP:E_F_CMP,0,,Sajjan Makrucki의 급여변동 이력을 알려줘,PH,3,/은행/재무지원부문/수신기획부/수신팀,E0030,2018-12-01,개인 단위,G10-02149,1,3,release,R3,mask_pii:G10-02149;session_ledger:G10-02149,§2.1c-FL3-준법(사후감사로그),,{name}의 급여변동 이력을 알려줘,
Q0199,standard,,0,F_CMP:E_F_CMP,0,,Sudharsan Mahnke의 급여변동 이력을 알려줘,PH,3,/은행/north Moravia지역본부,E0022,2018-12-01,개인 단위,G10-02143,1,3,release,R3,mask_pii:G10-02143;session_ledger:G10-02143,§2.1c-FL3-준법(사후감사로그),,{name}의 급여변동 이력을 알려줘,
Q0200,standard,,0,B_BR:E_B_BR,0,,Nobuyoshi Boudaillier의 급여변동 이력을 알려줘,PH,3,/은행,E0000,2018-12-01,개인 단위,G10-02125,0,0,withhold,R3,,§2.1b-소유권(PIPA35/GDPR15),,{name}의 급여변동 이력을 알려줘,
Q0201,standard,,0,B_BR:E_B_BR,0,,Weiru Simmel의 급여변동 이력을 알려줘,PH,3,/은행/재무지원부문/수신기획부/수신기획팀,E0042,2018-12-01,개인 단위,G10-02161,0,0,withhold,R3,,§2.1b-소유권(PIPA35/GDPR15),,{name}의 급여변동 이력을 알려줘,
Q0202,standard,,0,B_RHQ:E_B_RHQ,0,,Yucai Besselaar의 급여변동 이력을 알려줘,PH,3,/은행/west Bohemia지역본부,E0025,2018-12-01,개인 단위,G10-02146,0,0,withhold,R3,,§2.1b-소유권(PIPA35/GDPR15),,{name}의 급여변동 이력을 알려줘,
Q0203,standard,,0,B_RHQ:E_B_RHQ,0,,Waiman Molberg의 급여변동 이력을 알려줘,PH,3,/은행/리스크관리부문/리스크관리부,E0008,2018-12-01,개인 단위,G10-02130,0,0,withhold,R3,,§2.1b-소유권(PIPA35/GDPR15),,{name}의 급여변동 이력을 알려줘,
Q0204,standard,,0,S_ACC:E_S_ACC,0,,Sajjan Makrucki의 급여변동 이력을 알려줘,PH,3,/은행/재무지원부문/수신기획부/수신팀,E0030,2018-12-01,개인 단위,G10-02149,0,0,withhold,R3,,§2.1b-소유권(PIPA35/GDPR15),,{name}의 급여변동 이력을 알려줘,
Q0205,standard,,0,S_ACC:E_S_ACC,0,,Krisda Haumacher의 급여변동 이력을 알려줘,PH,3,/은행/준법감시인/윤리준법부/컴플라이언스팀,E0028,2018-12-01,개인 단위,G10-02148,0,0,withhold,R3,,§2.1b-소유권(PIPA35/GDPR15),,{name}의 급여변동 이력을 알려줘,
Q0206,standard,,0,S_ACC:E_S_ACC,0,,전행 결산비용 집계를 보여줘,FA,1,/은행,,2018-01-01,전행 집계,G07-00587,1,1,release,R3,session_ledger:G07-00587,§2.1c-FL8-재무회계,,전행 결산비용 집계를 보여줘,
Q0207,standard,,0,F_CMP:E_F_CMP,0,,전행 결산비용 집계를 보여줘,FA,1,/은행,,2018-01-01,전행 집계,G07-00587,1,1,release,R3,session_ledger:G07-00587,§2.1c-FL3-준법(사후감사로그),,전행 결산비용 집계를 보여줘,
Q0208,standard,,0,H_HR:E_H_HR,0,,전행 결산비용 집계를 보여줘,FA,1,/은행,,2018-01-01,전행 집계,G07-00587,0,0,withhold,R3,,,,전행 결산비용 집계를 보여줘,
Q0209,standard,,0,F_PAY:E_F_PAY,0,,전행 결산비용 집계를 보여줘,FA,1,/은행,,2018-01-01,전행 집계,G07-00587,0,0,withhold,R3,,,,전행 결산비용 집계를 보여줘,
Q0210,standard,,0,B_BR:E_B_BR,0,,전행 결산비용 집계를 보여줘,FA,1,/은행,,2018-01-01,전행 집계,G07-00587,0,0,withhold,R3,,,,전행 결산비용 집계를 보여줘,
Q0211,standard,,0,S_ACC:E_S_ACC,0,,Kladno지점의 결산비용을 알려줘,FA,2,/은행/central Bohemia지역본부/Kladno지점,,2018-01-01,부서·지점 단위 집계,G07-00696,1,2,release,R3,session_ledger:G07-00696,§2.1c-FL8-재무회계,,{org}의 결산비용을 알려줘,
Q0212,standard,,0,S_ACC:E_S_ACC,0,,Liberec지점의 결산비용을 알려줘,FA,2,/은행/north Bohemia지역본부/Liberec지점,,2018-01-01,부서·지점 단위 집계,G07-00777,1,2,release,R3,session_ledger:G07-00777,§2.1c-FL8-재무회계,,{org}의 결산비용을 알려줘,
Q0213,standard,,0,H_HR:E_H_HR,0,,Liberec지점의 결산비용을 알려줘,FA,2,/은행/north Bohemia지역본부/Liberec지점,,2018-01-01,부서·지점 단위 집계,G07-00777,0,0,withhold,R3,,,,{org}의 결산비용을 알려줘,
Q0214,standard,,0,H_HR:E_H_HR,0,,Kutna Hora지점의 결산비용을 알려줘,FA,2,/은행/central Bohemia지역본부/Kutna Hora지점,,2018-01-01,부서·지점 단위 집계,G07-00702,0,0,withhold,R3,,,,{org}의 결산비용을 알려줘,
Q0215,standard,,0,F_PAY:E_F_PAY,0,,Jablonec n. Nisou지점의 결산비용을 알려줘,FA,2,/은행/north Bohemia지역본부/Jablonec n. Nisou지점,,2018-01-01,부서·지점 단위 집계,G07-00774,0,0,withhold,R3,,,,{org}의 결산비용을 알려줘,
Q0216,standard,,0,F_PAY:E_F_PAY,0,,Olomouc지점의 결산비용을 알려줘,FA,2,/은행/north Moravia지역본부/Olomouc지점,,2018-01-01,부서·지점 단위 집계,G07-00813,0,0,withhold,R3,,,,{org}의 결산비용을 알려줘,
Q0217,standard,,0,F_CMP:E_F_CMP,0,,Beroun지점의 결산비용을 알려줘,FA,2,/은행/central Bohemia지역본부/Beroun지점,,2018-01-01,부서·지점 단위 집계,G07-00693,1,2,release,R3,session_ledger:G07-00693,§2.1c-FL3-준법(사후감사로그),,{org}의 결산비용을 알려줘,
Q0218,standard,,0,F_CMP:E_F_CMP,0,,Nachod지점의 결산비용을 알려줘,FA,2,/은행/east Bohemia지역본부/Nachod지점,,2018-01-01,부서·지점 단위 집계,G07-00741,1,2,release,R3,session_ledger:G07-00741,§2.1c-FL3-준법(사후감사로그),,{org}의 결산비용을 알려줘,
Q0219,standard,,0,F_DW:E_F_DW,0,,DW 스키마 카탈로그를 보여줘,SC,1,/은행,,2018-12-01,전행 집계,G12-02475,1,1,release,R3,session_ledger:G12-02475,§2.1c-FL6-관리무열람,,DW 스키마 카탈로그를 보여줘,
Q0220,standard,,0,H_HR:E_H_HR,0,,DW 스키마 카탈로그를 보여줘,SC,1,/은행,,2018-12-01,전행 집계,G12-02475,0,0,withhold,R3,,,,DW 스키마 카탈로그를 보여줘,
Q0221,standard,,0,F_PAY:E_F_PAY,0,,DW 스키마 카탈로그를 보여줘,SC,1,/은행,,2018-12-01,전행 집계,G12-02475,0,0,withhold,R3,,,,DW 스키마 카탈로그를 보여줘,
Q0222,standard,,0,F_CMP:E_F_CMP,0,,DW 스키마 카탈로그를 보여줘,SC,1,/은행,,2018-12-01,전행 집계,G12-02475,0,0,withhold,R3,,,,DW 스키마 카탈로그를 보여줘,
Q0223,standard,,0,F_DW:E_F_DW,0,,은행 관련 스키마 정보를 알려줘,SC,2,/은행,,2018-12-01,부서·지점 단위 집계,G12-02486,1,2,release,R3,session_ledger:G12-02486,§2.1c-FL6-관리무열람,,{org} 관련 스키마 정보를 알려줘,
Q0224,standard,,0,F_DW:E_F_DW,0,,은행 관련 스키마 정보를 알려줘,SC,2,/은행,,2018-12-01,부서·지점 단위 집계,G12-02578,1,2,release,R3,session_ledger:G12-02578,§2.1c-FL6-관리무열람,,{org} 관련 스키마 정보를 알려줘,
Q0225,standard,,0,H_HR:E_H_HR,0,,은행 관련 스키마 정보를 알려줘,SC,2,/은행,,2018-12-01,부서·지점 단위 집계,G12-02554,0,0,withhold,R3,,,,{org} 관련 스키마 정보를 알려줘,
Q0226,standard,,0,H_HR:E_H_HR,0,,은행 관련 스키마 정보를 알려줘,SC,2,/은행,,2018-12-01,부서·지점 단위 집계,G12-02589,0,0,withhold,R3,,,,{org} 관련 스키마 정보를 알려줘,
Q0227,standard,,0,F_PAY:E_F_PAY,0,,은행 관련 스키마 정보를 알려줘,SC,2,/은행,,2018-12-01,부서·지점 단위 집계,G12-02539,0,0,withhold,R3,,,,{org} 관련 스키마 정보를 알려줘,
Q0228,standard,,0,F_PAY:E_F_PAY,0,,은행 관련 스키마 정보를 알려줘,SC,2,/은행,,2018-12-01,부서·지점 단위 집계,G12-02507,0,0,withhold,R3,,,,{org} 관련 스키마 정보를 알려줘,
Q0229,standard,,0,F_CMP:E_F_CMP,0,,은행 관련 스키마 정보를 알려줘,SC,2,/은행,,2018-12-01,부서·지점 단위 집계,G12-02476,0,0,withhold,R3,,,,{org} 관련 스키마 정보를 알려줘,
Q0230,standard,,0,F_CMP:E_F_CMP,0,,은행 관련 스키마 정보를 알려줘,SC,2,/은행,,2018-12-01,부서·지점 단위 집계,G12-02512,0,0,withhold,R3,,,,{org} 관련 스키마 정보를 알려줘,
P0231,paraphrase,polite,0,H_HR:E_H_HR,0,Q0001,수신기획팀 단위 인건비 규모를 보여주십시오,PB,2,/은행/재무지원부문/수신기획부/수신기획팀,,2018-01-01,부서·지점 단위 집계,G09-00602,1,2,release,R3,session_ledger:G09-00602,§2.1c-FL2-인사라인,,{org} 단위 인건비 규모를 보여줘,polite
P0232,paraphrase,reorder,0,H_HR:E_H_HR,0,Q0001,혹시 수신기획팀 단위 인건비 규모를 보여줘,PB,2,/은행/재무지원부문/수신기획부/수신기획팀,,2018-01-01,부서·지점 단위 집계,G09-00602,1,2,release,R3,session_ledger:G09-00602,§2.1c-FL2-인사라인,,{org} 단위 인건비 규모를 보여줘,reorder
P0233,paraphrase,polite,0,H_HR:E_H_HR,0,Q0002,Jablonec n. Nisou지점 급여 총액이 얼마야,PB,2,/은행/north Bohemia지역본부/Jablonec n. Nisou지점,,2018-01-01,부서·지점 단위 집계,G09-00773,1,2,release,R3,session_ledger:G09-00773,§2.1c-FL2-인사라인,,{org} 급여 총액이 얼마야,polite
P0234,paraphrase,reorder,0,H_HR:E_H_HR,0,Q0002,혹시 Jablonec n. Nisou지점 급여 총액이 얼마야,PB,2,/은행/north Bohemia지역본부/Jablonec n. Nisou지점,,2018-01-01,부서·지점 단위 집계,G09-00773,1,2,release,R3,session_ledger:G09-00773,§2.1c-FL2-인사라인,,{org} 급여 총액이 얼마야,reorder
P0235,paraphrase,polite,0,F_PAY:E_F_PAY,0,Q0003,Svitavy지점 단위 인건비 규모를 보여주십시오,PB,2,/은행/east Bohemia지역본부/Svitavy지점,,2018-01-01,부서·지점 단위 집계,G09-00752,1,2,release,R3,session_ledger:G09-00752,§2.1c-FL2-급여팀,,{org} 단위 인건비 규모를 보여줘,polite
P0236,paraphrase,reorder,0,F_PAY:E_F_PAY,0,Q0003,혹시 Svitavy지점 단위 인건비 규모를 보여줘,PB,2,/은행/east Bohemia지역본부/Svitavy지점,,2018-01-01,부서·지점 단위 집계,G09-00752,1,2,release,R3,session_ledger:G09-00752,§2.1c-FL2-급여팀,,{org} 단위 인건비 규모를 보여줘,reorder
P0237,paraphrase,polite,0,F_PAY:E_F_PAY,0,Q0004,Jesenik지점 급여 총액이 얼마야,PB,2,/은행/north Moravia지역본부/Jesenik지점,,2018-01-01,부서·지점 단위 집계,G09-00803,1,2,release,R3,session_ledger:G09-00803,§2.1c-FL2-급여팀,,{org} 급여 총액이 얼마야,polite
P0238,paraphrase,reorder,0,F_PAY:E_F_PAY,0,Q0004,혹시 Jesenik지점 급여 총액이 얼마야,PB,2,/은행/north Moravia지역본부/Jesenik지점,,2018-01-01,부서·지점 단위 집계,G09-00803,1,2,release,R3,session_ledger:G09-00803,§2.1c-FL2-급여팀,,{org} 급여 총액이 얼마야,reorder
P0239,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0005,Most지점 단위 인건비 규모를 보여주십시오,PB,2,/은행/north Bohemia지역본부/Most지점,,2018-01-01,부서·지점 단위 집계,G09-00785,1,2,release,R3,session_ledger:G09-00785,§2.1c-FL3-준법(사후감사로그),,{org} 단위 인건비 규모를 보여줘,polite
P0240,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0005,혹시 Most지점 단위 인건비 규모를 보여줘,PB,2,/은행/north Bohemia지역본부/Most지점,,2018-01-01,부서·지점 단위 집계,G09-00785,1,2,release,R3,session_ledger:G09-00785,§2.1c-FL3-준법(사후감사로그),,{org} 단위 인건비 규모를 보여줘,reorder
P0241,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0006,수신팀 단위 인건비 규모를 보여주십시오,PB,2,/은행/재무지원부문/수신기획부/수신팀,,2018-01-01,부서·지점 단위 집계,G09-00599,1,2,release,R3,session_ledger:G09-00599,§2.1c-FL3-준법(사후감사로그),,{org} 단위 인건비 규모를 보여줘,polite
P0242,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0006,혹시 수신팀 단위 인건비 규모를 보여줘,PB,2,/은행/재무지원부문/수신기획부/수신팀,,2018-01-01,부서·지점 단위 집계,G09-00599,1,2,release,R3,session_ledger:G09-00599,§2.1c-FL3-준법(사후감사로그),,{org} 단위 인건비 규모를 보여줘,reorder
P0243,paraphrase,polite,0,H_HR:E_H_HR,0,Q0017,Shih Janocha 개인 급여 내역을 보여주십시오,PB,3,/은행/재무지원부문/인사부/급여팀,E0053,2018-01-01,개인 단위,G09-01025,1,3,release,R3,mask_pii:G09-01025;session_ledger:G09-01025,§2.1c-FL2-인사라인,,{name} 개인 급여 내역을 보여줘,polite
P0244,paraphrase,reorder,0,H_HR:E_H_HR,0,Q0017,혹시 Shih Janocha 개인 급여 내역을 보여줘,PB,3,/은행/재무지원부문/인사부/급여팀,E0053,2018-01-01,개인 단위,G09-01025,1,3,release,R3,mask_pii:G09-01025;session_ledger:G09-01025,§2.1c-FL2-인사라인,,{name} 개인 급여 내역을 보여줘,reorder
P0245,paraphrase,polite,0,H_HR:E_H_HR,0,Q0018,Danai Ferretti 개인 급여 내역을 보여주십시오,PB,3,/은행/재무지원부문/인사부/인사운영팀,E0048,2018-01-01,개인 단위,G09-01017,1,3,release,R3,mask_pii:G09-01017;session_ledger:G09-01017,§2.1c-FL2-인사라인,,{name} 개인 급여 내역을 보여줘,polite
P0246,paraphrase,reorder,0,H_HR:E_H_HR,0,Q0018,혹시 Danai Ferretti 개인 급여 내역을 보여줘,PB,3,/은행/재무지원부문/인사부/인사운영팀,E0048,2018-01-01,개인 단위,G09-01017,1,3,release,R3,mask_pii:G09-01017;session_ledger:G09-01017,§2.1c-FL2-인사라인,,{name} 개인 급여 내역을 보여줘,reorder
P0247,paraphrase,polite,0,F_PAY:E_F_PAY,0,Q0019,Kshitij Barvinok 개인 급여 내역을 보여주십시오,PB,3,/은행/central Bohemia지역본부,E0019,2018-01-01,개인 단위,G09-00965,1,3,release,R3,mask_pii:G09-00965;session_ledger:G09-00965,§2.1c-FL2-급여팀,,{name} 개인 급여 내역을 보여줘,polite
P0248,paraphrase,reorder,0,F_PAY:E_F_PAY,0,Q0019,혹시 Kshitij Barvinok 개인 급여 내역을 보여줘,PB,3,/은행/central Bohemia지역본부,E0019,2018-01-01,개인 단위,G09-00965,1,3,release,R3,mask_pii:G09-00965;session_ledger:G09-00965,§2.1c-FL2-급여팀,,{name} 개인 급여 내역을 보여줘,reorder
P0249,paraphrase,polite,0,F_PAY:E_F_PAY,0,Q0020,Hideyuki Suessmith 개인 급여 내역을 보여주십시오,PB,3,/은행/재무지원부문/수신기획부/수신기획팀,E0041,2018-01-01,개인 단위,G09-01005,1,3,release,R3,mask_pii:G09-01005;session_ledger:G09-01005,§2.1c-FL2-급여팀,,{name} 개인 급여 내역을 보여줘,polite
P0250,paraphrase,reorder,0,F_PAY:E_F_PAY,0,Q0020,혹시 Hideyuki Suessmith 개인 급여 내역을 보여줘,PB,3,/은행/재무지원부문/수신기획부/수신기획팀,E0041,2018-01-01,개인 단위,G09-01005,1,3,release,R3,mask_pii:G09-01005;session_ledger:G09-01005,§2.1c-FL2-급여팀,,{name} 개인 급여 내역을 보여줘,reorder
P0251,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0021,Danae Domenig 개인 급여 내역을 보여주십시오,PB,3,/은행/재무지원부문/인사부/인사운영팀,E0046,2018-01-01,개인 단위,G09-01013,1,3,release,R3,mask_pii:G09-01013;session_ledger:G09-01013,§2.1c-FL3-준법(사후감사로그),,{name} 개인 급여 내역을 보여줘,polite
P0252,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0021,혹시 Danae Domenig 개인 급여 내역을 보여줘,PB,3,/은행/재무지원부문/인사부/인사운영팀,E0046,2018-01-01,개인 단위,G09-01013,1,3,release,R3,mask_pii:G09-01013;session_ledger:G09-01013,§2.1c-FL3-준법(사후감사로그),,{name} 개인 급여 내역을 보여줘,reorder
P0253,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0022,Eberhardt Krupka 개인 급여 내역을 보여주십시오,PB,3,/은행/north Bohemia지역본부,E0021,2018-01-01,개인 단위,G09-00969,1,3,release,R3,mask_pii:G09-00969;session_ledger:G09-00969,§2.1c-FL3-준법(사후감사로그),,{name} 개인 급여 내역을 보여줘,polite
P0254,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0022,혹시 Eberhardt Krupka 개인 급여 내역을 보여줘,PB,3,/은행/north Bohemia지역본부,E0021,2018-01-01,개인 단위,G09-00969,1,3,release,R3,mask_pii:G09-00969;session_ledger:G09-00969,§2.1c-FL3-준법(사후감사로그),,{name} 개인 급여 내역을 보여줘,reorder
P0255,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0029,수신팀 인력 규모가 어떻게 돼,ER,2,/은행/재무지원부문/수신기획부/수신팀,,2018-01-01,부서·지점 단위 집계,G08-00601,1,2,release,R3,session_ledger:G08-00601,§2.1c-FL3-준법(사후감사로그),,{org} 인력 규모가 어떻게 돼,polite
P0256,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0029,혹시 수신팀 인력 규모가 어떻게 돼,ER,2,/은행/재무지원부문/수신기획부/수신팀,,2018-01-01,부서·지점 단위 집계,G08-00601,1,2,release,R3,session_ledger:G08-00601,§2.1c-FL3-준법(사후감사로그),,{org} 인력 규모가 어떻게 돼,reorder
P0257,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0030,Pardubice지점 인력 규모가 어떻게 돼,ER,2,/은행/east Bohemia지역본부/Pardubice지점,,2018-01-01,부서·지점 단위 집계,G08-00745,1,2,release,R3,session_ledger:G08-00745,§2.1c-FL3-준법(사후감사로그),,{org} 인력 규모가 어떻게 돼,polite
P0258,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0030,혹시 Pardubice지점 인력 규모가 어떻게 돼,ER,2,/은행/east Bohemia지역본부/Pardubice지점,,2018-01-01,부서·지점 단위 집계,G08-00745,1,2,release,R3,session_ledger:G08-00745,§2.1c-FL3-준법(사후감사로그),,{org} 인력 규모가 어떻게 돼,reorder
P0259,paraphrase,polite,0,H_HR:E_H_HR,0,Q0033,수신팀 인력 규모가 어떻게 돼,ER,2,/은행/재무지원부문/수신기획부/수신팀,,2018-01-01,부서·지점 단위 집계,G08-00601,1,2,release,R3,session_ledger:G08-00601,§2.1c-FL2-인사라인,,{org} 인력 규모가 어떻게 돼,polite
P0260,paraphrase,reorder,0,H_HR:E_H_HR,0,Q0033,혹시 수신팀 인력 규모가 어떻게 돼,ER,2,/은행/재무지원부문/수신기획부/수신팀,,2018-01-01,부서·지점 단위 집계,G08-00601,1,2,release,R3,session_ledger:G08-00601,§2.1c-FL2-인사라인,,{org} 인력 규모가 어떻게 돼,reorder
P0261,paraphrase,polite,0,H_HR:E_H_HR,0,Q0034,Pribram지점 소속 인원 집계를 보여주십시오,ER,2,/은행/central Bohemia지역본부/Pribram지점,,2018-01-01,부서·지점 단위 집계,G08-00721,1,2,release,R3,session_ledger:G08-00721,§2.1c-FL2-인사라인,,{org} 소속 인원 집계를 보여줘,polite
P0262,paraphrase,reorder,0,H_HR:E_H_HR,0,Q0034,혹시 Pribram지점 소속 인원 집계를 보여줘,ER,2,/은행/central Bohemia지역본부/Pribram지점,,2018-01-01,부서·지점 단위 집계,G08-00721,1,2,release,R3,session_ledger:G08-00721,§2.1c-FL2-인사라인,,{org} 소속 인원 집계를 보여줘,reorder
P0263,paraphrase,polite,0,F_PAY:E_F_PAY,0,Q0037,Chrudim지점의 인원 수를 알려주시겠어요,ER,2,/은행/east Bohemia지역본부/Chrudim지점,,2018-01-01,부서·지점 단위 집계,G08-00736,1,2,release,R3,session_ledger:G08-00736,§2.1c-FL2-급여팀,,{org}의 인원 수를 알려줘,polite
P0264,paraphrase,reorder,0,F_PAY:E_F_PAY,0,Q0037,혹시 Chrudim지점의 인원 수를 알려줘,ER,2,/은행/east Bohemia지역본부/Chrudim지점,,2018-01-01,부서·지점 단위 집계,G08-00736,1,2,release,R3,session_ledger:G08-00736,§2.1c-FL2-급여팀,,{org}의 인원 수를 알려줘,reorder
P0265,paraphrase,polite,0,F_PAY:E_F_PAY,0,Q0038,Nymburk지점의 인원 수를 알려주시겠어요,ER,2,/은행/central Bohemia지역본부/Nymburk지점,,2018-01-01,부서·지점 단위 집계,G08-00712,1,2,release,R3,session_ledger:G08-00712,§2.1c-FL2-급여팀,,{org}의 인원 수를 알려줘,polite
P0266,paraphrase,reorder,0,F_PAY:E_F_PAY,0,Q0038,혹시 Nymburk지점의 인원 수를 알려줘,ER,2,/은행/central Bohemia지역본부/Nymburk지점,,2018-01-01,부서·지점 단위 집계,G08-00712,1,2,release,R3,session_ledger:G08-00712,§2.1c-FL2-급여팀,,{org}의 인원 수를 알려줘,reorder
P0267,paraphrase,polite,0,F_SEC:E_F_SEC,0,Q0041,Usti nad Orlici지점 인력 규모가 어떻게 돼,ER,2,/은행/east Bohemia지역본부/Usti nad Orlici지점,,2018-01-01,부서·지점 단위 집계,G08-00760,1,2,release,R3,session_ledger:G08-00760,§2.1c-FL4-정보보호(신호만),,{org} 인력 규모가 어떻게 돼,polite
P0268,paraphrase,reorder,0,F_SEC:E_F_SEC,0,Q0041,혹시 Usti nad Orlici지점 인력 규모가 어떻게 돼,ER,2,/은행/east Bohemia지역본부/Usti nad Orlici지점,,2018-01-01,부서·지점 단위 집계,G08-00760,1,2,release,R3,session_ledger:G08-00760,§2.1c-FL4-정보보호(신호만),,{org} 인력 규모가 어떻게 돼,reorder
P0269,paraphrase,polite,0,F_SEC:E_F_SEC,0,Q0042,Benesov지점 소속 인원 집계를 보여주십시오,ER,2,/은행/central Bohemia지역본부/Benesov지점,,2018-01-01,부서·지점 단위 집계,G08-00691,1,2,release,R3,session_ledger:G08-00691,§2.1c-FL4-정보보호(신호만),,{org} 소속 인원 집계를 보여줘,polite
